x_center,weight,fast_sin,fast_cos,std_sin,std_cos
-0.786932144,3.067970276e-03,1.765806425e+00,8.480081909e-01,4.598463256e-01,2.529343249e-01
-0.783864183,3.067970276e-03,1.224793434e+00,1.092800730e+00,2.884026981e-01,3.366747744e-01
-0.780796221,3.067970276e-03,2.705723103e+00,6.215245606e-01,2.953248677e-01,3.386147447e-01
-0.777728259,3.067910671e-03,3.252390655e+00,6.252924167e-01,3.003717086e-01,3.410094804e-01
-0.774660298,3.067970276e-03,3.169614706e+00,8.583849551e-01,3.059521996e-01,3.432022484e-01
-0.771592336,3.067970276e-03,2.654339360e+00,1.505801893e+00,3.111657527e-01,3.456246802e-01
-0.768524375,3.067970276e-03,2.257642914e+00,1.947065303e+00,3.156046296e-01,3.491677129e-01
-0.765456413,3.067970276e-03,2.173679558e+00,1.920977398e+00,3.200024606e-01,3.507100168e-01
-0.762388452,3.067970276e-03,2.852746183e+00,1.078108017e+00,3.242715118e-01,3.523988861e-01
-0.759320490,3.067970276e-03,1.503073062e+00,1.065488697e+00,3.275133209e-01,3.545323886e-01
-0.756252528,3.067910671e-03,2.861444666e+00,5.958176800e-01,3.309841447e-01,3.556153305e-01
-0.753184567,3.067970276e-03,3.227208119e+00,5.823422273e-01,3.339721334e-01,3.580059205e-01
-0.750116605,3.067970276e-03,3.012118431e+00,7.204666062e-01,3.354693425e-01,3.571780653e-01
-0.747048644,3.067970276e-03,2.414227623e+00,1.363442951e+00,3.388049119e-01,3.607743038e-01
-0.743980682,3.067970276e-03,2.003849229e+00,1.960631279e+00,3.397575488e-01,3.624123113e-01
-0.740912721,3.067970276e-03,1.965871400e+00,2.176053397e+00,3.410797302e-01,3.633643143e-01
-0.737844759,3.067970276e-03,2.767145463e+00,1.584646505e+00,3.418149158e-01,3.645035779e-01
-0.734776797,3.067910671e-03,3.132404906e+00,7.407577033e-01,3.436636531e-01,3.663223798e-01
-0.731708836,3.067970276e-03,3.092959240e+00,5.818992497e-01,3.432291672e-01,3.678130632e-01
-0.728640874,3.067970276e-03,2.363603315e+00,5.747059159e-01,3.428751629e-01,3.696294032e-01
-0.725572913,3.067970276e-03,1.424793558e+00,7.793869761e-01,3.423660521e-01,3.701703379e-01
-0.722504951,3.067970276e-03,7.300003420e-01,1.450626649e+00,3.412422681e-01,3.696272465e-01
-0.719436990,3.067970276e-03,6.315351637e-01,1.923492485e+00,3.407457972e-01,3.709893070e-01
-0.716369028,3.067970276e-03,7.401730888e-01,1.931404524e+00,3.397670981e-01,3.716225664e-01
-0.713301066,3.067910671e-03,2.005751940e+00,1.109128280e+00,3.385059009e-01,3.722767254e-01
-0.710233105,3.067970276e-03,1.489302853e+00,1.157704683e+00,3.365178060e-01,3.733303256e-01
-0.707165143,3.067970276e-03,3.083294038e+00,5.863955618e-01,3.342876875e-01,3.671011480e-01
-0.704097182,3.067970276e-03,3.613896571e+00,5.653694535e-01,3.315592078e-01,3.601511466e-01
-0.701029220,3.067970276e-03,3.468336899e+00,7.219946715e-01,3.295076027e-01,3.605279392e-01
-0.697961258,3.067970276e-03,2.874847993e+00,1.308848566e+00,3.270705471e-01,3.608778587e-01
-0.694893297,3.067910671e-03,2.392073256e+00,1.811420045e+00,3.259048535e-01,3.614610325e-01
-0.691825335,3.067970276e-03,2.247246762e+00,1.961394608e+00,3.221574974e-01,3.610040301e-01
-0.688757374,3.067970276e-03,2.909320614e+00,1.323046945e+00,3.201784370e-01,3.604709188e-01
-0.685689412,3.067970276e-03,2.591096404e+00,1.323752731e+00,3.181021113e-01,3.595556962e-01
-0.682621451,3.067970276e-03,3.142880631e+00,5.947967950e-01,3.151493895e-01,3.593928789e-01
-0.679553489,3.067970276e-03,2.782161370e+00,6.756777432e-01,3.127568324e-01,3.593368434e-01
-0.676485527,3.067970276e-03,1.979975548e+00,5.877406859e-01,3.098074615e-01,3.582546350e-01
-0.673417566,3.067910671e-03,1.049474409e+00,6.480257409e-01,3.078560341e-01,3.580936979e-01
-0.670349604,3.067970276e-03,6.985169540e-01,1.104779798e+00,3.050622935e-01,3.570156677e-01
-0.667281643,3.067970276e-03,6.937980214e-01,1.559338675e+00,3.027321698e-01,3.575227837e-01
-0.664213681,3.067970276e-03,1.347191854e+00,1.431173875e+00,3.002296521e-01,3.565147804e-01
-0.661145720,3.067970276e-03,1.586699937e+00,5.477677836e-01,2.975240313e-01,3.555156606e-01
-0.658077758,3.067970276e-03,3.338214401e+00,5.390491244e-01,2.954158806e-01,3.548906555e-01
-0.655009796,3.067970276e-03,3.919216693e+00,6.224436972e-01,2.928629959e-01,3.535809031e-01
-0.651941835,3.067910671e-03,3.722125081e+00,1.132826252e+00,2.905166479e-01,3.536447482e-01
-0.648873873,3.067970276e-03,3.023200502e+00,1.929708072e+00,2.885247146e-01,3.517778134e-01
-0.645805912,3.067970276e-03,2.347632840e+00,2.303990554e+00,2.863872352e-01,3.513158735e-01
-0.642737950,3.067970276e-03,1.961784431e+00,2.127690959e+00,2.840428870e-01,3.499120196e-01
-0.639669989,3.067970276e-03,2.346169685e+00,1.073766723e+00,2.823206492e-01,3.487995887e-01
-0.636602027,3.067970276e-03,1.347888243e+00,1.324301013e+00,2.804318969e-01,3.473472818e-01
-0.633534065,3.067970276e-03,3.042525041e+00,5.578078568e-01,2.786993672e-01,3.463000286e-01
-0.630466104,3.067910671e-03,3.633475931e+00,5.325482131e-01,2.767901638e-01,3.460155416e-01
-0.627398142,3.067970276e-03,3.427870472e+00,5.220179384e-01,2.747884254e-01,3.437372500e-01
-0.624330181,3.067970276e-03,2.684415353e+00,7.809813490e-01,2.730305482e-01,3.418638338e-01
-0.621262219,3.067970276e-03,1.963137520e+00,1.227360291e+00,2.714153066e-01,3.415255239e-01
-0.618194258,3.067970276e-03,1.538299809e+00,1.524165378e+00,2.697524730e-01,3.393220776e-01
-0.615126296,3.067970276e-03,1.884030574e+00,1.210784363e+00,2.685673307e-01,3.390038069e-01
-0.612058334,3.067970276e-03,1.316425112e+00,8.074437045e-01,2.671897780e-01,3.374720647e-01
-0.608990373,3.067910671e-03,2.340375129e+00,6.232327564e-01,2.660331055e-01,3.356140729e-01
-0.605922411,3.067970276e-03,2.450475069e+00,6.667664563e-01,2.650164177e-01,3.365013039e-01
-0.602854450,3.067970276e-03,2.051750095e+00,5.266369693e-01,2.636914679e-01,3.331557739e-01
-0.599786488,3.067970276e-03,1.413372679e+00,7.370602429e-01,2.628565458e-01,3.323383395e-01
-0.596718526,3.067970276e-03,1.121718596e+00,1.349426533e+00,2.617390077e-01,3.308937082e-01
-0.593650565,3.067970276e-03,1.362838898e+00,1.867762936e+00,2.606321185e-01,3.292161910e-01
-0.590582603,3.067970276e-03,2.694964656e+00,1.800066539e+00,2.597964581e-01,3.279771415e-01
-0.587514642,3.067910671e-03,1.808372159e+00,1.506850780e+00,2.590852278e-01,3.266348477e-01
-0.584446680,3.067970276e-03,3.040739849e+00,7.029942407e-01,2.578582601e-01,3.251957381e-01
-0.581378719,3.067970276e-03,3.132090327e+00,5.871978893e-01,2.576721899e-01,3.240206746e-01
-0.578310757,3.067970276e-03,2.550030504e+00,6.759460620e-01,2.567837249e-01,3.217281700e-01
-0.575242795,3.067970276e-03,1.567636824e+00,1.018357554e+00,2.561123673e-01,3.211991600e-01
-0.572174834,3.067970276e-03,9.120035455e-01,1.189641224e+00,2.555933871e-01,3.197657099e-01
-0.569106872,3.067970276e-03,7.497428128e-01,1.060906095e+00,2.550791408e-01,3.182469906e-01
-0.566038911,3.067910671e-03,1.086864803e+00,5.979064853e-01,2.547854855e-01,3.172859657e-01
-0.562970949,3.067970276e-03,2.222998067e+00,4.903403312e-01,2.543037699e-01,3.148639011e-01
-0.559902988,3.067970276e-03,2.835350452e+00,4.827221673e-01,2.536504683e-01,3.143698983e-01
-0.556835026,3.067970276e-03,2.544679363e+00,5.576909814e-01,2.534994857e-01,3.127029339e-01
-0.553767064,3.067970276e-03,1.833628927e+00,9.578457465e-01,2.530677882e-01,3.118183508e-01
-0.550699103,3.067970276e-03,1.081026781e+00,1.586818768e+00,2.528070015e-01,3.100719248e-01
-0.547631141,3.067910671e-03,8.407355742e-01,1.791143759e+00,2.525123131e-01,3.090275991e-01
-0.544563180,3.067970276e-03,1.069920253e+00,1.489131872e+00,2.522261727e-01,3.074946706e-01
-0.541495218,3.067970276e-03,2.540718866e+00,6.737147967e-01,2.520308841e-01,3.066144640e-01
-0.538427257,3.067970276e-03,1.566578698e+00,1.190070506e+00,2.517737031e-01,3.051391930e-01
-0.535359295,3.067970276e-03,2.373979390e+00,5.060568510e-01,2.517038777e-01,3.037641584e-01
-0.532291333,3.067970276e-03,2.241384190e+00,5.591411773e-01,2.514231039e-01,3.022105986e-01
-0.529223372,3.067970276e-03,1.635643369e+00,5.002115833e-01,2.513026584e-01,3.011041466e-01
-0.526155410,3.067910671e-03,9.800201964e-01,5.475381718e-01,2.511587682e-01,3.001915923e-01
-0.523087449,3.067970276e-03,1.200701763e+00,9.215343503e-01,2.531966526e-01,2.958062671e-01
-0.520019487,3.067970276e-03,1.622302496e+00,1.338376071e+00,2.537201172e-01,2.985440755e-01
-0.516951526,3.067970276e-03,4.024909605e+00,1.290050835e+00,2.533850200e-01,2.966683431e-01
-0.513883564,3.067970276e-03,2.898896673e+00,1.133080356e+00,2.532206203e-01,2.951840902e-01
-0.510815602,3.067970276e-03,5.620213275e+00,5.152882393e-01,2.528508937e-01,2.945252274e-01
-0.507747641,3.067970276e-03,6.059965941e+00,4.554688825e-01,2.525117647e-01,2.939949483e-01
-0.504679679,3.067910671e-03,5.010952869e+00,4.957593874e-01,2.523786438e-01,2.923674464e-01
-0.501611718,3.067970276e-03,3.105477339e+00,7.533858205e-01,2.520800746e-01,2.914485821e-01
-0.498543756,3.068000078e-03,1.810124733e+00,9.468325539e-01,2.511631770e-01,2.869291705e-01
-0.495475794,3.067970276e-03,1.509318173e+00,9.251397236e-01,2.510227300e-01,2.860148965e-01
-0.492407833,3.067940474e-03,2.191290888e+00,5.562734629e-01,2.508895885e-01,2.844756911e-01
-0.489339871,3.067970276e-03,3.560603784e+00,1.424327197e+00,2.508011311e-01,2.836895577e-01
-0.486271910,3.067970276e-03,6.191018967e+00,5.075085238e-01,2.507472214e-01,2.827861113e-01
-0.483203948,3.067940474e-03,6.467387928e+00,6.798569206e-01,2.506589974e-01,2.819184744e-01
-0.480135987,3.067970276e-03,5.323766968e+00,7.640675022e-01,2.505880196e-01,2.806647526e-01
-0.477068025,3.067970276e-03,3.411941171e+00,5.366108685e-01,2.506321185e-01,2.797844270e-01
-0.474000063,3.067940474e-03,2.051404511e+00,4.389174607e-01,2.505203770e-01,2.789868112e-01
-0.470932102,3.067970276e-03,1.742805001e+00,4.397024490e-01,2.505057971e-01,2.782456076e-01
-0.467864140,3.067970276e-03,2.899115249e+00,4.532970630e-01,2.505039214e-01,2.773519340e-01
-0.464796179,3.067970276e-03,3.814538621e+00,1.198528306e+00,2.504721715e-01,2.765330862e-01
-0.461728217,3.067940474e-03,6.757445561e+00,4.984965230e-01,2.504690225e-01,2.758004371e-01
-0.458660256,3.067970276e-03,7.242493619e+00,4.230525692e-01,2.504535434e-01,2.749985789e-01
-0.455592294,3.067970276e-03,6.209981900e+00,4.380234694e-01,2.504585026e-01,2.741949941e-01
-0.452524332,3.067940474e-03,4.328577932e+00,6.562159718e-01,2.504333334e-01,2.734288072e-01
-0.449456371,3.067970276e-03,2.767679979e+00,8.942708540e-01,2.504303773e-01,2.726290903e-01
-0.446388409,3.067970276e-03,2.232291652e+00,1.015962925e+00,2.504469377e-01,2.719717925e-01
-0.443320448,3.067970276e-03,3.480113609e+00,7.019858979e-01,2.504302045e-01,2.714120237e-01
-0.440252486,3.067940474e-03,3.318999968e+00,1.091205690e+00,2.504515243e-01,2.707394144e-01
-0.437184525,3.067970276e-03,5.994223529e+00,7.307349095e-01,2.504521090e-01,2.700276164e-01
-0.434116563,3.067970276e-03,6.240459486e+00,8.342243244e-01,2.504597474e-01,2.693596091e-01
-0.431048601,3.067940474e-03,4.963268795e+00,1.104159624e+00,2.503897700e-01,2.687905408e-01
-0.427980640,3.067970276e-03,2.880219306e+00,1.560690539e+00,2.504274081e-01,2.683240449e-01
-0.424912678,3.067970276e-03,1.658038686e+00,1.706508801e+00,2.504418515e-01,2.675201502e-01
-0.421844717,3.067940474e-03,1.458692710e+00,1.552296762e+00,2.504399379e-01,2.668987321e-01
-0.418776755,3.067970276e-03,1.874679026e+00,8.250234219e-01,2.504513683e-01,2.662832043e-01
-0.415708794,3.067970276e-03,3.119336470e+00,7.919448230e-01,2.504307872e-01,2.659239074e-01
-0.412640832,3.067970276e-03,5.687734105e+00,4.198005623e-01,2.504143424e-01,2.656113808e-01
-0.409572870,3.067940474e-03,5.914868486e+00,4.162524168e-01,2.504224770e-01,2.649150020e-01
-0.406504909,3.067970276e-03,4.692177207e+00,3.992891179e-01,2.504037661e-01,2.644195713e-01
-0.403436947,3.067970276e-03,2.757452323e+00,6.490716528e-01,2.503782593e-01,2.640964546e-01
-0.400368986,3.067940474e-03,1.695116551e+00,1.031376004e+00,2.503786228e-01,2.634919767e-01
-0.397301024,3.067970276e-03,1.535119716e+00,1.356090796e+00,2.503742712e-01,2.629837165e-01
-0.394233062,3.067970276e-03,2.430636377e+00,1.247797363e+00,2.503039176e-01,2.627888592e-01
-0.391165101,3.067970276e-03,4.450666211e+00,6.083928846e-01,2.502569794e-01,2.622589041e-01
-0.388097139,3.067940474e-03,6.079257577e+00,5.032613359e-01,2.502532857e-01,2.617725176e-01
-0.385029178,3.067970276e-03,5.634849836e+00,6.855591633e-01,2.502367342e-01,2.612828022e-01
-0.381961216,3.067970276e-03,4.126174156e+00,9.891417248e-01,2.502411000e-01,2.610081433e-01
-0.378893255,3.067940474e-03,2.396093780e+00,1.427475760e+00,2.502168481e-01,2.605734073e-01
-0.375825293,3.067970276e-03,1.737791820e+00,1.516724846e+00,2.502189233e-01,2.600652628e-01
-0.372757331,3.067970276e-03,2.016555959e+00,1.280867529e+00,2.502305295e-01,2.598467410e-01
-0.369689370,3.067970276e-03,4.708510726e+00,5.980618023e-01,2.501986592e-01,2.596003969e-01
-0.366621408,3.067940474e-03,5.712468435e+00,8.520017119e-01,2.502098759e-01,2.591768464e-01
-0.363553447,3.067970276e-03,7.134041645e+00,4.192897082e-01,2.501824593e-01,2.588717807e-01
-0.360485485,3.067970276e-03,6.449756672e+00,5.110870444e-01,2.501798725e-01,2.585151860e-01
-0.357417524,3.067940474e-03,4.665143736e+00,5.208049821e-01,2.501743683e-01,2.582844825e-01
-0.354349562,3.067970276e-03,2.613150785e+00,3.776727101e-01,2.501538958e-01,2.577498713e-01
-0.351281600,3.067970276e-03,1.727505728e+00,3.712488468e-01,2.501120780e-01,2.567653635e-01
-0.348213639,3.067940474e-03,1.819498241e+00,3.979054131e-01,2.500931788e-01,2.566563528e-01
-0.345145677,3.067970276e-03,4.032115343e+00,3.977012511e-01,2.500992116e-01,2.562670775e-01
-0.342077716,3.067970276e-03,4.658032704e+00,1.173363470e+00,2.500970807e-01,2.559897949e-01
-0.339009754,3.067970276e-03,7.289335552e+00,4.271736598e-01,2.500838590e-01,2.557113461e-01
-0.335941793,3.067940474e-03,7.354904399e+00,3.952695213e-01,2.500922132e-01,2.556392026e-01
-0.332873831,3.067970276e-03,5.849206496e+00,3.965990940e-01,2.500816691e-01,2.554660257e-01
-0.329805869,3.067970276e-03,3.557143143e+00,3.811618639e-01,2.500803405e-01,2.552581121e-01
-0.326737908,3.067940474e-03,1.945638785e+00,5.624142428e-01,2.500536807e-01,2.549450807e-01
-0.323669946,3.067970276e-03,1.580450115e+00,8.877802392e-01,2.500752205e-01,2.546860753e-01
-0.320601985,3.067970276e-03,2.183146229e+00,9.293253988e-01,2.500665720e-01,2.545009818e-01
-0.317534023,3.067970276e-03,3.734062144e+00,5.636125485e-01,2.500733042e-01,2.544132120e-01
-0.314466062,3.067940474e-03,6.483653053e+00,6.067372458e-01,2.500631120e-01,2.541119862e-01
-0.311398100,3.067970276e-03,6.808476781e+00,9.051829979e-01,2.500417126e-01,2.539687736e-01
-0.308330138,3.067970276e-03,5.651250864e+00,1.215818366e+00,2.500281522e-01,2.537961646e-01
-0.305262177,3.067940474e-03,3.830651877e+00,1.581037196e+00,2.500537552e-01,2.537286244e-01
-0.302194215,3.067970276e-03,2.518574642e+00,1.567936702e+00,2.500352622e-01,2.534994310e-01
-0.299126254,3.067970276e-03,2.347236643e+00,1.244341048e+00,2.500531333e-01,2.533854417e-01
-0.296058292,3.067970276e-03,4.246529313e+00,5.427879402e-01,2.500423658e-01,2.532400842e-01
-0.292990330,3.067940474e-03,5.030440844e+00,3.848836621e-01,2.500457479e-01,2.530821031e-01
-0.289922369,3.067970276e-03,6.942177403e+00,3.385667504e-01,2.500459338e-01,2.528044269e-01
-0.286854407,3.067970276e-03,6.527470376e+00,3.954089077e-01,2.500292824e-01,2.528345993e-01
-0.283786446,3.067940474e-03,4.794105848e+00,6.012932260e-01,2.500673838e-01,2.526865644e-01
-0.280718484,3.067970276e-03,2.645805517e+00,1.063584569e+00,2.500369482e-01,2.525266182e-01
-0.277650523,3.067970276e-03,1.670401296e+00,1.292981024e+00,2.500518541e-01,2.524613525e-01
-0.274582561,3.067940474e-03,1.600953803e+00,1.360295233e+00,2.500448199e-01,2.523908284e-01
-0.271514599,3.067970276e-03,2.895583578e+00,9.855063452e-01,2.500543613e-01,2.522823709e-01
-0.268446638,3.067970276e-03,4.809146382e+00,5.366764996e-01,2.500466142e-01,2.521922595e-01
-0.265378676,3.067970276e-03,6.971422107e+00,3.510103619e-01,2.500480682e-01,2.521145918e-01
-0.262310715,3.067940474e-03,6.760295611e+00,4.751515100e-01,2.500465036e-01,2.520065150e-01
-0.259242753,3.067970276e-03,5.194794375e+00,8.709241107e-01,2.500502796e-01,2.518786828e-01
-0.256174792,3.067970276e-03,3.110251498e+00,1.340066811e+00,2.500491226e-01,2.518166744e-01
-0.253106830,3.067940474e-03,2.506905356e+00,1.403788834e+00,2.501222291e-01,2.517999317e-01
-0.250038868,3.067985177e-03,3.476605662e+00,1.160655437e+00,2.501570011e-01,2.515183957e-01
-0.246970907,3.067955375e-03,6.725423865e+00,5.216332425e-01,2.501616084e-01,2.513519493e-01
-0.243902945,3.067970276e-03,7.005729296e+00,1.362706403e+00,2.501439033e-01,2.512751089e-01
-0.240834984,3.067955375e-03,1.133708440e+01,5.198391843e-01,2.501557442e-01,2.512246202e-01
-0.237767022,3.067955375e-03,1.106180932e+01,3.383322169e-01,2.501567883e-01,2.511541487e-01
-0.234699061,3.067970276e-03,8.079694060e+00,4.055275812e-01,2.501511034e-01,2.511116906e-01
-0.231631099,3.067955375e-03,4.504657507e+00,3.682087832e-01,2.501451395e-01,2.510266851e-01
-0.228563137,3.067970276e-03,3.202523150e+00,3.902856954e-01,2.501611525e-01,2.509777365e-01
-0.225495176,3.067955375e-03,3.207727805e+00,4.037678523e-01,2.501392891e-01,2.509516200e-01
-0.222427214,3.067970276e-03,6.128688509e+00,5.949336774e-01,2.501451814e-01,2.508672880e-01
-0.219359253,3.067955375e-03,5.209233822e+00,3.659449176e-01,2.501442822e-01,2.508321711e-01
-0.216291291,3.067955375e-03,9.588417727e+00,4.404929167e-01,2.501363934e-01,2.507764145e-01
-0.213223330,3.067970276e-03,9.940292416e+00,3.473237209e-01,2.501426684e-01,2.507427531e-01
-0.210155368,3.067955375e-03,7.689572132e+00,3.165375523e-01,2.501364538e-01,2.507125347e-01
-0.207087406,3.067970276e-03,4.806964123e+00,5.553489722e-01,2.501215316e-01,2.506596354e-01
-0.204019445,3.067955375e-03,3.655304263e+00,8.192451052e-01,2.501212206e-01,2.506320416e-01
-0.200951483,3.067955375e-03,4.281040047e+00,1.041220687e+00,2.501184380e-01,2.505963023e-01
-0.197883522,3.067970276e-03,9.753878686e+00,9.510412670e-01,2.501096390e-01,2.505780049e-01
-0.194815560,3.067955375e-03,5.199122671e+00,3.172766196e-01,2.501128665e-01,2.505383730e-01
-0.191747598,3.067970276e-03,1.277282768e+01,3.341755082e-01,2.501046226e-01,2.504977767e-01
-0.188679637,3.067955375e-03,1.591994948e+01,2.997667603e-01,2.500961995e-01,2.504611219e-01
-0.185611675,3.067970276e-03,1.514772174e+01,3.886813919e-01,2.500942636e-01,2.504453171e-01
-0.182543714,3.067955375e-03,1.219294849e+01,7.671119283e-01,2.500939561e-01,2.504306872e-01
-0.179475752,3.067955375e-03,9.187246531e+00,1.045905873e+00,2.500733727e-01,2.503926000e-01
-0.176407791,3.067970276e-03,7.864807535e+00,1.275864833e+00,2.500715171e-01,2.503413169e-01
-0.173339829,3.067955375e-03,1.024880828e+01,1.216057862e+00,2.500893282e-01,2.503014506e-01
-0.170271867,3.067970276e-03,4.678265101e+00,3.521671857e-01,2.500474831e-01,2.502724519e-01
-0.167203906,3.067955375e-03,9.096568307e+00,3.094453744e-01,2.500835302e-01,2.502551606e-01
-0.164135944,3.067955375e-03,9.821559777e+00,3.503855395e-01,2.500535236e-01,2.502378836e-01
-0.161067983,3.067970276e-03,7.884862147e+00,4.343661974e-01,2.500545200e-01,2.502243003e-01
-0.158000021,3.067955375e-03,5.203875888e+00,6.795524434e-01,2.500428970e-01,2.502152935e-01
-0.154932060,3.067970276e-03,4.058400508e+00,7.525768813e-01,2.500560134e-01,2.501820317e-01
-0.151864098,3.067955375e-03,5.039922802e+00,7.445989859e-01,2.500211956e-01,2.501714630e-01
-0.148796136,3.067970276e-03,1.112486813e+01,5.043947154e-01,2.500436710e-01,2.501699465e-01
-0.145728175,3.067955375e-03,9.701792947e+00,3.231321410e-01,2.500470143e-01,2.501503625e-01
-0.142660213,3.067955375e-03,1.267313902e+01,6.088696467e-01,2.500218204e-01,2.501490098e-01
-0.139592252,3.067970276e-03,1.130020712e+01,1.034551458e+00,2.500127636e-01,2.501299167e-01
-0.136524290,3.067955375e-03,7.582424201e+00,1.265328274e+00,2.500276616e-01,2.501259330e-01
-0.133456329,3.067970276e-03,4.091796372e+00,1.456628687e+00,2.500368676e-01,2.501107049e-01
-0.130388367,3.067955375e-03,3.160785508e+00,1.234634699e+00,2.500397237e-01,2.501127277e-01
-0.127320405,3.067955375e-03,3.295847068e+00,7.775043295e-01,2.499849815e-01,2.500886068e-01
